ufn,fish_species,site_id,stom_proc_date,microscope_hours,stom_weight_full,stom_weight_empty,food_weight_raw,food_weight_corr,fullness_cat,fullness_mean,kingdom,phylum,subphylum,class,subclass,order,suborder,infraorder,family,genus,species,life_stage,sex,count,length_max,length_min,length_avg,digestion_state,prey_weight_raw,prey_weight_corr,size_class,subsample,comment,taxa_info,prey_info,date_processed,cwt,adipose,weight,standard_length,fork_length,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,lice_collection_protocol,lice_id_protocol_lab,quality_level,fish_lab_qc_flag,fish_lab_qc_log,semsp_id,seine_id,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,lice_id_protocol_field,analysis_planned,fish_field_comments,fish_field_quality_flag,fish_field_quality_level,fish_field_quality_log,survey_id,set_number,set_type,lat,long,set_time,time_searching,set_sliders,set_poppers,set_dimpling,fish_retained,so_taken,so_total,pi_taken,pi_total,cu_taken,cu_total,co_taken,co_total,he_taken,he_total,ck_taken,ck_total,collection_protocol,seine_comments,seine_qc_log,survey_date,crew,precip,cloud_cover,sea_state,wind_speed,wind_direction,tide_state,survey_time_start,survey_time_end,net_sets,secchi,ysi_bout,ctd_bout,zoop_bout,survey_type,survey_comments,year,yday
U2627,Chum,D07,2018-08-24,1,397.9,298.1,38.5,59.29,0-25%,12.5,,,,,,,,,,Digested_food,,,,1,0.8,0.3,0.55,4,1.3,2.002,<1,N,,Digested_food,Digested_food,2016-11-28,None,Present,18.4,117,122,NA,NA,MF,full1,NA,lab_motiles,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),2015-05-21-D07-CU-4,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U2627,Chum,D07,2018-08-24,1,397.9,298.1,38.5,59.29,0-25%,12.5,Animalia,Platyhelminthes,Rhabditophora,Trematoda,,,,,,,,Parasite,,1,1.6,1.6,1.6,0,0.1,0.154,1 to 2,N,,Trematoda,Trematoda_Parasite,2016-11-28,None,Present,18.4,117,122,NA,NA,MF,full1,NA,lab_motiles,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),2015-05-21-D07-CU-4,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U2627,Chum,D07,2018-08-24,1,397.9,298.1,38.5,59.29,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,Hyperia,,,,1,3.4,3.4,3.4,1,1,1.54,2 to 5,N,,Hyperia,Hyperia,2016-11-28,None,Present,18.4,117,122,NA,NA,MF,full1,NA,lab_motiles,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),2015-05-21-D07-CU-4,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U2627,Chum,D07,2018-08-24,1,397.9,298.1,38.5,59.29,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,crenatus,Cyprid,,1,0.9,0.9,0.9,1,0.1,0.154,<1,N,,Balanus_crenatus,Balanus_crenatus_Cyprid,2016-11-28,None,Present,18.4,117,122,NA,NA,MF,full1,NA,lab_motiles,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),2015-05-21-D07-CU-4,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U2627,Chum,D07,2018-08-24,1,397.9,298.1,38.5,59.29,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,glandula,Cyprid,,1,0.8,0.8,0.8,1,0.1,0.154,<1,N,,Balanus_glandula,Balanus_glandula_Cyprid,2016-11-28,None,Present,18.4,117,122,NA,NA,MF,full1,NA,lab_motiles,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),2015-05-21-D07-CU-4,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U2627,Chum,D07,2018-08-24,1,397.9,298.1,38.5,59.29,0-25%,12.5,Animalia,Chordata,Tunicata,Appendicularia,,Copelata,,,Oikopleuridae,Oikopleura,,,,12,2.8,2,2.4,1,0.9,1.386,2 to 5,N,,Oikopleura,Oikopleura,2016-11-28,None,Present,18.4,117,122,NA,NA,MF,full1,NA,lab_motiles,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),2015-05-21-D07-CU-4,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U2627,Chum,D07,2018-08-24,1,397.9,298.1,38.5,59.29,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,Molt,,12,9.9,6,7.95,1,49.2,75.768,5 to 10,N,,Balanomorpha,Balanomorpha_Molt,2016-11-28,None,Present,18.4,117,122,NA,NA,MF,full1,NA,lab_motiles,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),2015-05-21-D07-CU-4,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U2627,Chum,D07,2018-08-24,1,397.9,298.1,38.5,59.29,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Amphibalanus,improvisus,Cyprid,,2,0.6,0.6,0.6,1,0.1,0.154,<1,N,,Amphibalanus_improvisus,Amphibalanus_improvisus_Cyprid,2016-11-28,None,Present,18.4,117,122,NA,NA,MF,full1,NA,lab_motiles,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),2015-05-21-D07-CU-4,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U2831,Chum,D07,2018-08-24,3,143.8,90.1,35.6,54.824,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,Nauplii,,5,0.7,0.4,0.55,1,0.2,0.308,<1,N,,Balanomorpha,Balanomorpha_Nauplii,2016-12-02,None,Present,5.1,79,84,NA,NA,CVJ,full1,NA,lab_motiles,Technicianmr,NA,NA,2015-05-21-D07-CU-7,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U2831,Chum,D07,2018-08-24,3,143.8,90.1,35.6,54.824,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,glandula,Cyprid,,2,0.7,0.7,0.7,1,0.1,0.154,<1,N,,Balanus_glandula,Balanus_glandula_Cyprid,2016-12-02,None,Present,5.1,79,84,NA,NA,CVJ,full1,NA,lab_motiles,Technicianmr,NA,NA,2015-05-21-D07-CU-7,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U2831,Chum,D07,2018-08-24,3,143.8,90.1,35.6,54.824,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Amphibalanus,improvisus,Cyprid,,1,0.5,0.5,0.5,1,0.1,0.154,<1,N,,Amphibalanus_improvisus,Amphibalanus_improvisus_Cyprid,2016-12-02,None,Present,5.1,79,84,NA,NA,CVJ,full1,NA,lab_motiles,Technicianmr,NA,NA,2015-05-21-D07-CU-7,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U2831,Chum,D07,2018-08-24,3,143.8,90.1,35.6,54.824,25-50%,37.5,Animalia,Arthropoda,Crustacea,Ostracoda,,,,,,,,,,2,0.8,0.5,0.65,1,0.1,0.154,<1,N,,Ostracoda,Ostracoda,2016-12-02,None,Present,5.1,79,84,NA,NA,CVJ,full1,NA,lab_motiles,Technicianmr,NA,NA,2015-05-21-D07-CU-7,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U2831,Chum,D07,2018-08-24,3,143.8,90.1,35.6,54.824,25-50%,37.5,Animalia,Arthropoda,Crustacea,Branchiopoda,Diplostraca,Onychopoda,,,Podonidae,Pseudevadne,tergestina,,,2,0.8,0.8,0.8,1,0.1,0.154,<1,N,,Pseudevadne_tergestina,Pseudevadne_tergestina,2016-12-02,None,Present,5.1,79,84,NA,NA,CVJ,full1,NA,lab_motiles,Technicianmr,NA,NA,2015-05-21-D07-CU-7,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U2831,Chum,D07,2018-08-24,3,143.8,90.1,35.6,54.824,25-50%,37.5,Animalia,Arthropoda,Crustacea,Branchiopoda,Diplostraca,Onychopoda,,,Podonidae,,,,,2,0.8,0.5,0.65,2,0.1,0.154,<1,N,,Podonidae,Podonidae,2016-12-02,None,Present,5.1,79,84,NA,NA,CVJ,full1,NA,lab_motiles,Technicianmr,NA,NA,2015-05-21-D07-CU-7,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U2831,Chum,D07,2018-08-24,3,143.8,90.1,35.6,54.824,25-50%,37.5,Animalia,Mollusca,,Gastropoda,Heterobranchia,Pteropoda,,,,,,Veliger,,1,0.8,0.8,0.8,1,0.1,0.154,<1,N,,Pteropoda,Pteropoda_Veliger,2016-12-02,None,Present,5.1,79,84,NA,NA,CVJ,full1,NA,lab_motiles,Technicianmr,NA,NA,2015-05-21-D07-CU-7,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U2831,Chum,D07,2018-08-24,3,143.8,90.1,35.6,54.824,25-50%,37.5,Animalia,Arthropoda,Hexapoda,Insecta,,,,,,,,,,1,1,0.4,0.7,4,0.1,0.154,<1,N,,Insecta,Insecta,2016-12-02,None,Present,5.1,79,84,NA,NA,CVJ,full1,NA,lab_motiles,Technicianmr,NA,NA,2015-05-21-D07-CU-7,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U2831,Chum,D07,2018-08-24,3,143.8,90.1,35.6,54.824,25-50%,37.5,Animalia,Chordata,Tunicata,Appendicularia,,Copelata,,,Oikopleuridae,Oikopleura,,,,318,3,2,2.5,1,43.1,66.374,2 to 5,N,,Oikopleura,Oikopleura,2016-12-02,None,Present,5.1,79,84,NA,NA,CVJ,full1,NA,lab_motiles,Technicianmr,NA,NA,2015-05-21-D07-CU-7,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U3007,Chum,D07,2018-08-28,13,585.4,182.6,330.4,508.816,100%,100,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,Molt,,1,6,6,6,1,1,1.54,5 to 10,N,,Balanomorpha,Balanomorpha_Molt,2016-12-03,None,Present,9.7,92,97,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),2015-05-21-D07-CU-9,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U3007,Chum,D07,2018-08-28,13,585.4,182.6,330.4,508.816,100%,100,Animalia,Chordata,Verbrata,Actinopterygii,,Perciformes,Trachinoidei,,Ammodytidae,Ammodytes,hexapterus,Juvenile,,1,23.3,23.3,23.3,2,157.1,241.934,>10,N,,Ammodytes_hexapterus,Ammodytes_hexapterus_Juvenile,2016-12-03,None,Present,9.7,92,97,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),2015-05-21-D07-CU-9,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U3007,Chum,D07,2018-08-28,13,585.4,182.6,330.4,508.816,100%,100,Animalia,Chaetognatha,,Sagittoidea,,Phragmophora,,,Eukrohniidae,Eukrohnia,hamata,,,4,23,10.3,16.65,1,6.1,9.394,>10,N,,Eukrohnia_hamata,Eukrohnia_hamata,2016-12-03,None,Present,9.7,92,97,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),2015-05-21-D07-CU-9,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U3007,Chum,D07,2018-08-28,13,585.4,182.6,330.4,508.816,100%,100,Animalia,Chaetognatha,,Sagittoidea,,,,,,,,,,15,6.5,5,5.75,2,14.6,22.484,5 to 10,N,,Sagittoidea,Sagittoidea,2016-12-03,None,Present,9.7,92,97,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),2015-05-21-D07-CU-9,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U3007,Chum,D07,2018-08-28,13,585.4,182.6,330.4,508.816,100%,100,Animalia,Chaetognatha,,Sagittoidea,,Phragmophora,,,Eukrohniidae,Eukrohnia,hamata,,,3,9.4,8.5,8.95,1,3.6,5.544,5 to 10,N,,Eukrohnia_hamata,Eukrohnia_hamata,2016-12-03,None,Present,9.7,92,97,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),2015-05-21-D07-CU-9,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U3007,Chum,D07,2018-08-28,13,585.4,182.6,330.4,508.816,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Senticaudata,Talitrida,Hyalidae,Hyale,,,,4,2,1.8,1.9,1,2.2,3.388,1 to 2,N,,Hyale,Hyale,2016-12-03,None,Present,9.7,92,97,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),2015-05-21-D07-CU-9,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U3007,Chum,D07,2018-08-28,13,585.4,182.6,330.4,508.816,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,,,Juvenile,,2,0.8,0.8,0.8,1,0.1,0.154,<1,N,,Hyperiidae,Hyperiidae_Juvenile,2016-12-03,None,Present,9.7,92,97,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),2015-05-21-D07-CU-9,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U3007,Chum,D07,2018-08-28,13,585.4,182.6,330.4,508.816,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Axiidea,Callianassidae,Neotrypaea,californiensis,Zoea_I,,1,2.3,2.3,2.3,1,0.4,0.616,2 to 5,N,,Neotrypaea_californiensis,Neotrypaea_californiensis_Zoea_I,2016-12-03,None,Present,9.7,92,97,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),2015-05-21-D07-CU-9,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U3007,Chum,D07,2018-08-28,13,585.4,182.6,330.4,508.816,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostra,Decapoda,Pleocyemata,Brachyura,Grapsidae,Hemigrapsus,nudus,Zoea,,1,1,1,1,1,0.1,0.154,1 to 2,N,,Hemigrapsus_nudus,Hemigrapsus_nudus_Zoea,2016-12-03,None,Present,9.7,92,97,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),2015-05-21-D07-CU-9,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U3007,Chum,D07,2018-08-28,13,585.4,182.6,330.4,508.816,100%,100,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,,,7,4.1,3.2,3.65,1,9.6,14.784,2 to 5,N,,Calanus_marshallae,Calanus_marshallae,2016-12-03,None,Present,9.7,92,97,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),2015-05-21-D07-CU-9,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
