sampleID,site,location,region,date,depth,mesh,flowin,flowout,distance,duration,volume,vol.cor,sieve,fraction.proc,sizeclass,phylum,class,order,family,genus,species,plot.taxon.g,plot.taxon.d,plot.taxon,labID,stage,sex,length,count,totcount,abundance,lab.processor,processor.notes
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,2000,1,2-5,Arthropoda,Malacostraca,Decapoda,Cancridae,NA,NA,TBD,TBD,TBD,Cancridae zoea,zoea,NA,<2,9,9,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,2000,1,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,TBD,TBD,TBD,Centropages abdominalis,NA,NA,<2,1,1,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,2000,1,>10,Chaetognatha,NA,NA,NA,NA,NA,TBD,TBD,TBD,Chaetognath,NA,NA,19.8,5,5,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,2000,1,2-5,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,NA,TBD,TBD,TBD,Clytia,NA,NA,<2,1,1,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,2000,1,1-2,Arthropoda,Maxillopoda,Cyclopoida,Corycaeidae,Corycaeus,NA,TBD,TBD,TBD,Corycaeus,NA,NA,<2,61,61,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,2000,1,2-5,Ochrophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Ctenophora,NA,TBD,TBD,TBD,Ctenophore,NA,NA,4.95,2,2,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,2000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,TBD,TBD,TBD,Epilabidocera longipedata,NA,NA,3.566666667,3,3,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,2000,1,2-5,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,NA,NA,TBD,TBD,TBD,Pinnotheridae,zoea,NA,<2,3,3,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,2000,1,>10,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,NA,NA,TBD,TBD,TBD,Pleuronectidae (fish),larvae,NA,15.8,1,1,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,2000,1,1-2,Cnidaria,Hydrozoa,Siphonophora,NA,NA,NA,TBD,TBD,TBD,Siphonophore,NA,NA,<2,1,1,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,2000,1,1-2,Arthropoda,Hexanauplia,Calanoida,Tortanidae,Tortanus,NA,TBD,TBD,TBD,Tortanus,NA,NA,<2,6,6,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,1000,0.5,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,marshallae,TBD,TBD,TBD,Calanus marshallae,NA,NA,<2,128,256,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,1000,0.5,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,TBD,TBD,TBD,Calanus pacificus,NA,NA,<2,96,192,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,1000,0.5,2-5,Arthropoda,Malacostraca,Decapoda,Cancridae,NA,NA,TBD,TBD,TBD,Cancridae megalopa,NA,NA,4.1,1,2,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,1000,0.5,2-5,Arthropoda,Malacostraca,Decapoda,Cancridae,NA,NA,TBD,TBD,TBD,Cancridae zoea,NA,NA,<2,11,22,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,1000,0.5,2-5,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,TBD,TBD,TBD,Centropages abdominalis,NA,NA,<2,1,2,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,1000,0.5,>10,Chaetognatha,NA,NA,NA,NA,NA,TBD,TBD,TBD,chaetognath,NA,NA,23,1,2,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,1000,0.5,2-5,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,TBD,TBD,TBD,Epilabidocera longipedata,NA,NA,<2,61,122,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,1000,0.5,2-5,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA,TBD,TBD,TBD,Euphausiid furcilia larvae,NA,NA,<2,4,8,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,1000,0.5,2-5,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,Fabia,subquadrata,TBD,TBD,TBD,Fabia subquadrata zoea,zoea,NA,<2,1,2,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,1000,0.5,1-2,Arthropoda,Hexanauplia,Calanoida,Tortanidae,Tortanus,NA,TBD,TBD,TBD,Tortanus,NA,NA,<2,11,22,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,250,0.03,1-2,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,NA,TBD,TBD,TBD,Acartia,NA,NA,<2,45,1500,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,250,0.03,1-2,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetidius,diveregns,TBD,TBD,TBD,Aetidius divergens,NA,NA,<2,1,33.33333333,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,250,0.03,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,TBD,TBD,TBD,Barnacle nauplius,nauplius,NA,<2,6,200,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,250,0.03,1-2,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,NA,TBD,TBD,TBD,Calanus copedite,NA,NA,<2,17,566.6666667,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,250,0.03,1-2,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,TBD,TBD,TBD,Calanus pacificus,NA,NA,<2,7,233.3333333,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,250,0.03,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,TBD,TBD,TBD,Centropages abdominalis,NA,NA,<2,7,233.3333333,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,250,0.03,1-2,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,TBD,TBD,TBD,Copepodite,C3,NA,<2,3,100,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,250,0.03,1-2,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,TBD,TBD,TBD,Copepodite,C2,NA,<2,3,100,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,250,0.03,1-2,Arthropoda,Maxillopoda,Cyclopoida,Corycaeidae,Corycaeus,NA,TBD,TBD,TBD,Corycaeus,NA,NA,<2,212,7066.666667,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,250,0.03,1-2,Arthropoda,Maxillopoda,NA,NA,NA,NA,TBD,TBD,TBD,Cyprid,NA,NA,<2,1,33.33333333,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,250,0.03,<1,NA,NA,NA,NA,NA,NA,TBD,TBD,TBD,Egg (oily),NA,NA,0.4,5,166.6666667,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,250,0.03,1-2,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,TBD,TBD,TBD,Epilabidocera longipedata,NA,NA,<2,1,33.33333333,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,250,0.03,1-2,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA,TBD,TBD,TBD,Oikopleura,NA,NA,<2,1,33.33333333,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,250,0.03,1-2,Arthropoda,Maxillopoda,Cyclopoida,Oithonidae,Oithona,NA,TBD,TBD,TBD,Oithona,NA,NA,<2,1,33.33333333,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,250,0.03,1-2,Arthropoda,Hexanauplia,Cyclopoida,Oncaeidae,Oncaea,NA,TBD,TBD,TBD,Oncaea,NA,NA,<2,1,33.33333333,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,250,0.03,1-2,Arthropoda,Maxillipoda,Calanoida,Paracalanidae,Paracalanus,NA,TBD,TBD,TBD,Paracalanus,NA,NA,<2,1,33.33333333,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,250,0.03,1-2,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,NA,NA,TBD,TBD,TBD,Pinnotheridae,NA,NA,<2,1,33.33333333,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,250,0.03,1-2,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Podon,NA,TBD,TBD,TBD,Podon,NA,NA,<2,1,33.33333333,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,250,0.03,<1,Annelida,Polychaeta,NA,NA,NA,,TBD,TBD,TBD,Polychaete (spionid nectochaete),,NA,<2,1,33.33333333,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,250,0.03,1-2,Arthropoda,Maxillipoda,Calanoida,Clausocalanidae,Pseudocalanus,NA,TBD,TBD,TBD,Pseudocalanus,NA,NA,<2,58,1933.333333,TBD,Jihyun Kim,
JSPK1118,J02,TBD,TBD,2016-06-09,Zero,250um,647476,650902,TBD,0:02:29,19.68846728,TBD,250,0.03,1-2,Arthropoda,Hexanauplia,Calanoida,Tortanidae,Tortanus,NA,TBD,TBD,TBD,Tortanus,NA,NA,<2,2,66.66666667,TBD,Jihyun Kim,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,2000,1,5-10,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,digitale,TBD,TBD,TBD,Aglantha digitale,NA,NA,6.5,1,1,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,2000,1,2-5,Arthropoda,Malacostraca,Decapoda,Cancridae,NA,NA,TBD,TBD,TBD,Cancridae,NA,NA,4.5,1,1,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,2000,1,>10,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,NA,TBD,TBD,TBD,Clytia,NA,NA,13,1,1,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,2000,1,2-5,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,NA,NA,TBD,TBD,TBD,Pinnotheridae,NA,NA,4.25,6,6,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,2000,1,2-5,Cnidaria,Hydrozoa,Anthoathecata,Corynidae,Sarsia,NA,TBD,TBD,TBD,Sarsia,NA,NA,4.8,1,1,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,1000,1,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,marshallae,TBD,TBD,TBD,Calanus marshallae,NA,NA,3.5,19,19,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,1000,1,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,TBD,TBD,TBD,Calanus pacificus,NA,NA,2.7,39,39,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,1000,1,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,TBD,TBD,TBD,Centropages abdominalis,NA,F,<2,1,1,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,TBD,TBD,TBD,Epilabidocera longipedata,NA,F,4,1,1,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,TBD,TBD,TBD,Epilabidocera longipedata,NA,M,3.3,1,1,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,TBD,TBD,TBD,Epilabidocera longipedata,C5,NA,2.8,1,1,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,1000,1,2-5,Cnidaria,Hydrozoa,Leptomedusae,NA,NA,NA,TBD,TBD,TBD,Leuckartiara spp,NA,NA,3.4,3,3,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,1000,1,2-5,Arthropoda,Malacostraca,Decapoda,Majidae,NA,NA,TBD,TBD,TBD,Majidae,NA,NA,2.5,2,2,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA,TBD,TBD,TBD,Metridia,NA,NA,3.2,1,1,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,1000,1,2-5,Arthropoda,Malacostraca,Decapoda,Pandalidae,NA,NA,TBD,TBD,TBD,Pandalidae,NA,NA,3.1,1,1,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,1000,1,2-5,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,NA,NA,TBD,TBD,TBD,Pinnotheridae,NA,NA,3.9,10,10,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,1000,1,2-5,Arthropoda,Malacostraca,Decapoda,Porcellanidae,NA,NA,TBD,TBD,TBD,Porcellanidae,NA,NA,2.5,1,1,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,1000,1,2-5,Cnidaria,Hydrozoa,Anthoathecata,Corynidae,Sarsia,NA,TBD,TBD,TBD,Sarsia,NA,NA,2.4,1,1,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Tortanidae,Tortanus,NA,TBD,TBD,TBD,Tortanus,NA,F,2.2,11,11,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,250,0.02,<1,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,NA,TBD,TBD,TBD,Acartia,NA,NA,<2,129,6450,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,250,0.02,1-2,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,digitale,TBD,TBD,TBD,Aglantha digitale,NA,NA,<2,1,50,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,250,0.02,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,TBD,TBD,TBD,Barnacle nauplius,nauplius,NA,<2,18,900,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,250,0.02,<1,Bryozoa,NA,NA,NA,NA,NA,TBD,TBD,TBD,Bryozoa,NA,NA,<2,2,100,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,250,0.02,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,TBD,TBD,TBD,Calanus pacificus,NA,NA,2.2,1,50,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,250,0.02,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,TBD,TBD,TBD,Centropages abdominalis,C5,NA,<2,1,50,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,250,0.02,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,TBD,TBD,TBD,Centropages abdominalis,<C5,NA,<2,3,150,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,250,0.02,<1,Arthropoda,Maxillipoda,NA,NA,NA,NA,TBD,TBD,TBD,Copepod nauplius,nauplius,NA,<2,6,300,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,250,0.02,1-2,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,TBD,TBD,TBD,Copepodite,C3,NA,<2,3,150,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,250,0.02,1-2,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,TBD,TBD,TBD,Copepodite,C2,NA,<2,2,100,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,250,0.02,1-2,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,TBD,TBD,TBD,Copepodite,C1,NA,<2,4,200,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,250,0.02,<1,Arthropoda,Maxillopoda,Cyclopoida,Corycaeidae,Corycaeus,NA,TBD,TBD,TBD,Corycaeus,NA,NA,<2,12,600,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,250,0.02,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,TBD,TBD,TBD,Cyprid,NA,NA,<2,1,50,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,250,0.02,<1,Echinodermata,NA,NA,NA,NA,NA,TBD,TBD,TBD,Echinodermata,NA,NA,<2,1,50,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,250,0.02,<1,NA,NA,NA,NA,NA,NA,TBD,TBD,TBD,Egg (oily),NA,NA,<2,39,1950,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,250,0.02,1-2,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,TBD,TBD,TBD,Epilabidocera longipedata,<C5,NA,<2,1,50,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,250,0.02,<1,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA,TBD,TBD,TBD,Euphausiid calytopsis,NA,NA,<2,5,250,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,250,0.02,<1,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,NA,TBD,TBD,TBD,Evadne,NA,NA,<2,15,750,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,250,0.02,<1,Mollusca,Gastropoda,NA,NA,NA,NA,TBD,TBD,TBD,Gastropod egg,NA,NA,<2,1,50,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,250,0.02,1-2,Arthropoda,Malacostraca,Decapoda,Majidae,NA,NA,TBD,TBD,TBD,Majidae,NA,NA,<2,2,100,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,250,0.02,1-2,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA,TBD,TBD,TBD,Oikopleura,NA,NA,<2,3,150,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,250,0.02,<1,Arthropoda,Maxillopoda,Cyclopoida,Oithonidae,Oithona,NA,TBD,TBD,TBD,Oithona,NA,NA,<2,5,250,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,250,0.02,2-5,Arthropoda,Malacostraca,Decapoda,Pandalidae,NA,NA,TBD,TBD,TBD,Pandalidae,NA,NA,2.5,1,50,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,250,0.02,<1,Arthropoda,Maxillipoda,Calanoida,Paracalanidae,Paracalanus,NA,TBD,TBD,TBD,Paracalanus,NA,NA,<2,130,6500,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,250,0.02,<1,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Podon,NA,TBD,TBD,TBD,Podon,NA,NA,<2,1,50,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,250,0.02,1-2,Arthropoda,Maxillipoda,Calanoida,Clausocalanidae,Pseudocalanus,NA,TBD,TBD,TBD,Pseudocalanus,NA,NA,<2,80,4000,TBD,Andrea Le,
JSPK1122,J08,TBD,TBD,2016-06-10,Zero,250um,657970,660673,TBD,0:02:01,15.57725081,TBD,250,0.02,1-2,Arthropoda,Hexanauplia,Calanoida,Tortanidae,Tortanus,NA,TBD,TBD,TBD,Tortanus,<C5,NA,<2,1,50,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,2000,1,5-10,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,digitale,TBD,TBD,TBD,Aglantha digitale,NA,NA,5.05,4,4,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,2000,1,2-5,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,Annatiara,affinis,TBD,TBD,TBD,Annatiara affinis,NA,NA,3.3,1,1,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,2000,1,2-5,Arthropoda,Hexanauplia,Siphonostomatoida,Caligidae,Caligus,NA,TBD,TBD,TBD,Caligus,NA,NA,4.5,1,1,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,2000,1,>10,Chaetognatha,NA,NA,NA,NA,NA,TBD,TBD,TBD,Chaetognath,NA,NA,13,2,2,TBD,Andrea Le,
