project,action,seine_id,date,work_area,survey,site_id,UFN,semsp_id,jsp_survey_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,date_processed,cwt,adipose,weight,standard_length,fork_length,photo_number,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,analysis_planned,dissection_status,lice_collection_protocol,lice_id_protocol,analyzing_lab,quality_level,comments,quality_log,sampling_week
JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,U5140,2016-06-16-D07-CU-5,DE327,CU,NA,NA,NA,NA,NA,NA,2018-09-24,NONE,PRESENT,NA,101,106,NA,Did not take DNA sample. forgot to record weight,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),16-Jun
JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,U5138,2016-06-16-D07-CU-8,DE327,CU,NA,NA,NA,NA,NA,NA,2018-09-24,NONE,PRESENT,8.9,91,96,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),16-Jun
JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,U5500,2016-06-16-D07-CU-6,DE327,CU,NA,NA,NA,NA,NA,NA,2018-09-21,NONE,PRESENT,10.8,95,100,NA,Did not take DNA sample,nematode on stomach,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),16-Jun
JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,U5321,2016-06-16-D07-PI-7,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,10.8,102,107,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),16-Jun
JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,U5313,2016-06-16-D07-PI-4,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-16,NONE,PRESENT,10.8,101,106,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),16-Jun
JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,U5320,2016-06-16-D07-PI-5,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,10,99,103,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun
JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,U5319,2016-06-16-D07-PI-6,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,16.5,108,123,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun
JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,U5318,2016-06-16-D07-PI-3,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,11.8,103,108,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun
JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,U5317,2016-06-16-D07-PI-9,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,12.1,105,110,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun
JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,U5316,2016-06-16-D07-PI-1,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,10,97,101,NA,Did not take DNA sample,hemorrhaging vent,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun
JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,U5315,2016-06-16-D07-PI-8,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,13.4,108,112,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun
JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,U5314,2016-06-16-D07-PI-10,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-16,NONE,PRESENT,12.4,106,110,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun
JSP,NA,JE258N1,2016-06-03,JOHNSTONE STRAIT,JS_S,J07,U5205,2016-06-03-J07-CU-9,JE258,CU,NA,NA,NA,NA,NA,NA,2018-10-02,NONE,PRESENT,15.8,114,119,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),02-Jun
JSP,NA,JE258N1,2016-06-03,JOHNSTONE STRAIT,JS_S,J07,U5200,2016-06-03-J07-CU-6,JE258,CU,NA,NA,NA,NA,NA,NA,2018-10-01,NONE,PRESENT,10.4,101,106,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),02-Jun
JSP,NA,JE258N1,2016-06-03,JOHNSTONE STRAIT,JS_S,J07,U5199,2016-06-03-J07-CU-10,JE258,CU,NA,NA,NA,NA,NA,NA,2018-10-01,NONE,PRESENT,15.7,112,117,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),02-Jun
JSP,NA,JE258N1,2016-06-03,JOHNSTONE STRAIT,JS_S,J07,U5196,2016-06-03-J07-CU-7,JE258,CU,NA,NA,NA,NA,NA,NA,2018-10-01,NONE,PRESENT,15.6,112,117,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),02-Jun
JSP,NA,JE258N1,2016-06-03,JOHNSTONE STRAIT,JS_S,J07,U5337,2016-06-03-J07-PI-5,JE258,PI,NA,NA,NA,NA,NA,NA,2018-10-11,NONE,PRESENT,13.5,110,115,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),02-Jun
JSP,NA,JE258N1,2016-06-03,JOHNSTONE STRAIT,JS_S,J07,U5346,2016-06-03-J07-PI-10,JE258,PI,NA,NA,NA,NA,NA,NA,2018-10-15,NONE,PRESENT,9.8,103,108,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,02-Jun
JSP,NA,JE258N1,2016-06-03,JOHNSTONE STRAIT,JS_S,J07,U5345,2016-06-03-J07-PI-8,JE258,PI,NA,NA,NA,NA,NA,NA,2018-10-15,NONE,PRESENT,12.1,106,110,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,02-Jun
JSP,NA,JE258N1,2016-06-03,JOHNSTONE STRAIT,JS_S,J07,U5344,2016-06-03-J07-PI-9,JE258,PI,NA,NA,NA,NA,NA,NA,2018-10-15,NONE,PRESENT,12.9,109,114,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,02-Jun
JSP,NA,JE258N1,2016-06-03,JOHNSTONE STRAIT,JS_S,J07,U5343,2016-06-03-J07-PI-1,JE258,PI,NA,NA,NA,NA,NA,NA,2018-10-15,NONE,PRESENT,11.1,103,108,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,02-Jun
JSP,NA,JE258N1,2016-06-03,JOHNSTONE STRAIT,JS_S,J07,U5342,2016-06-03-J07-PI-7,JE258,PI,NA,NA,NA,NA,NA,NA,2018-10-15,NONE,PRESENT,10,98,102,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,02-Jun
JSP,NA,JE258N1,2016-06-03,JOHNSTONE STRAIT,JS_S,J07,U5341,2016-06-03-J07-PI-4,JE258,PI,NA,NA,NA,NA,NA,NA,2018-10-15,NONE,PRESENT,11.2,103,107,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,02-Jun
JSP,NA,JE258N1,2016-06-03,JOHNSTONE STRAIT,JS_S,J07,U5340,2016-06-03-J07-PI-3,JE258,PI,NA,NA,NA,NA,NA,NA,2018-10-11,NONE,PRESENT,10.1,105,109,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,02-Jun
JSP,NA,JE258N1,2016-06-03,JOHNSTONE STRAIT,JS_S,J07,U5339,2016-06-03-J07-PI-2,JE258,PI,NA,NA,NA,NA,NA,NA,2018-10-11,NONE,PRESENT,12.1,108,112,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,02-Jun
JSP,NA,JE258N1,2016-06-03,JOHNSTONE STRAIT,JS_S,J07,U5338,2016-06-03-J07-PI-6,JE258,PI,NA,NA,NA,NA,NA,NA,2018-10-11,NONE,PRESENT,11.5,106,110,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,02-Jun
JSP,NA,JE258N1,2016-06-03,JOHNSTONE STRAIT,JS_S,J07,U5204,2016-06-03-J07-CU-8,JE258,CU,NA,NA,NA,NA,NA,NA,2018-10-02,NONE,PRESENT,11,99,104,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,02-Jun
JSP,NA,JE258N1,2016-06-03,JOHNSTONE STRAIT,JS_S,J07,U5203,2016-06-03-J07-CU-2,JE258,CU,NA,NA,NA,NA,NA,NA,2018-10-02,NONE,PRESENT,17.2,117,122,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,02-Jun
JSP,NA,JE258N1,2016-06-03,JOHNSTONE STRAIT,JS_S,J07,U5202,2016-06-03-J07-CU-1,JE258,CU,NA,NA,NA,NA,NA,NA,2018-10-02,NONE,PRESENT,10.8,99,103,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,02-Jun
JSP,NA,JE258N1,2016-06-03,JOHNSTONE STRAIT,JS_S,J07,U5201,2016-06-03-J07-CU-3,JE258,CU,NA,NA,NA,NA,NA,NA,2018-10-02,NONE,PRESENT,9.8,92,98,NA,Did not take DNA sample,bleeding under gills,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,02-Jun
JSP,NA,JE258N1,2016-06-03,JOHNSTONE STRAIT,JS_S,J07,U5198,2016-06-03-J07-CU-5,JE258,CU,NA,NA,NA,NA,NA,NA,2018-10-01,NONE,PRESENT,12.2,104,110,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,02-Jun
JSP,NA,JE258N1,2016-06-03,JOHNSTONE STRAIT,JS_S,J07,U5197,2016-06-03-J07-CU-4,JE258,CU,NA,NA,NA,NA,NA,NA,2018-10-01,NONE,PRESENT,16.6,116,122,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,02-Jun
JSP,NA,JE262N1,2016-06-09,JOHNSTONE STRAIT,JS_S,J09,U18868,2016-06-09-J09-PI-10,JE262,PI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA,09-Jun
JSP,NA,JE262N1,2016-06-09,JOHNSTONE STRAIT,JS_S,J09,U3711,2016-06-09-J09-CU-7,JE262,CU,NA,NA,NA,NA,NA,NA,2017-03-14,NONE,PRESENT,10.2,94,99,NA,NA,NA,JG,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE262N1,2016-06-09,JOHNSTONE STRAIT,JS_S,J09,U3717,2016-06-09-J09-CU-3,JE262,CU,NA,NA,NA,NA,NA,NA,2017-03-16,NONE,PRESENT,10.3,100,105,NA,NA,NA,JG,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE262N1,2016-06-09,JOHNSTONE STRAIT,JS_S,J09,U3718,2016-06-09-J09-CU-2,JE262,CU,NA,NA,NA,NA,NA,NA,2017-03-16,NONE,PRESENT,7.3,92,97,NA,NA,Pale gills,JG,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE262N1,2016-06-09,JOHNSTONE STRAIT,JS_S,J09,U5362,2016-06-09-J09-PI-2,JE262,PI,NA,NA,NA,NA,NA,NA,2018-10-12,NONE,PRESENT,10.9,99,104,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE262N1,2016-06-09,JOHNSTONE STRAIT,JS_S,J09,U5333,2016-06-09-J09-PI-7,JE262,PI,NA,NA,NA,NA,NA,NA,2018-10-11,NONE,PRESENT,12.5,106,111,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE262N1,2016-06-09,JOHNSTONE STRAIT,JS_S,J09,U5365,2016-06-09-J09-PI-8,JE262,PI,NA,NA,NA,NA,NA,NA,2018-10-12,NONE,PRESENT,12.2,104,108,NA,Did not take DNA sample,2 anisakis,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE262N1,2016-06-09,JOHNSTONE STRAIT,JS_S,J09,U5364,2016-06-09-J09-PI-4,JE262,PI,NA,NA,NA,NA,NA,NA,2018-10-12,NONE,PRESENT,12.2,105,110,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE262N1,2016-06-09,JOHNSTONE STRAIT,JS_S,J09,U5363,2016-06-09-J09-PI-6,JE262,PI,NA,NA,NA,NA,NA,NA,2018-10-12,NONE,PRESENT,10.3,99,103,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE262N1,2016-06-09,JOHNSTONE STRAIT,JS_S,J09,U5336,2016-06-09-J09-PI-5,JE262,PI,NA,NA,NA,NA,NA,NA,2018-10-12,NONE,PRESENT,16,107,113,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE262N1,2016-06-09,JOHNSTONE STRAIT,JS_S,J09,U5335,2016-06-09-J09-PI-3,JE262,PI,NA,NA,NA,NA,NA,NA,2018-10-12,NONE,PRESENT,13.1,108,112,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE262N1,2016-06-09,JOHNSTONE STRAIT,JS_S,J09,U5334,2016-06-09-J09-PI-9,JE262,PI,NA,NA,NA,NA,NA,NA,2018-10-11,NONE,PRESENT,14.1,105,109,NA,Did not take DNA sample,1 anisakis,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE262N1,2016-06-09,JOHNSTONE STRAIT,JS_S,J09,U5332,2016-06-09-J09-PI-1,JE262,PI,NA,NA,NA,NA,NA,NA,2018-10-11,NONE,PRESENT,16,115,120,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE262N1,2016-06-09,JOHNSTONE STRAIT,JS_S,J09,U3716,2016-06-09-J09-CU-10,JE262,CU,NA,NA,NA,NA,NA,NA,2017-03-16,NONE,PRESENT,12.2,100,106,NA,1 otolith,NA,JG,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun
JSP,NA,JE262N1,2016-06-09,JOHNSTONE STRAIT,JS_S,J09,U3713,2016-06-09-J09-CU-9,JE262,CU,NA,NA,NA,NA,NA,NA,2017-03-15,NONE,PRESENT,16.1,115,120,NA,NA,NA,JG,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun
JSP,NA,JE262N1,2016-06-09,JOHNSTONE STRAIT,JS_S,J09,U3715,2016-06-09-J09-CU-8,JE262,CU,NA,NA,NA,NA,NA,NA,2017-03-16,NONE,PRESENT,19.4,117,122,NA,Spleen fell on chamois,NA,JG,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun
JSP,NA,JE262N1,2016-06-09,JOHNSTONE STRAIT,JS_S,J09,U3714,2016-06-09-J09-CU-6,JE262,CU,NA,NA,NA,NA,NA,NA,2017-03-15,NONE,PRESENT,28.6,131,138,NA,1 otolith (1 broken & not retrieved),NA,JG,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun
JSP,NA,JE262N1,2016-06-09,JOHNSTONE STRAIT,JS_S,J09,U3712,2016-06-09-J09-CU-5,JE262,CU,NA,NA,NA,NA,NA,NA,2017-03-14,NONE,PRESENT,12.5,105,116,NA,NA,Nematode on intestine,JG,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun
JSP,NA,JE262N1,2016-06-09,JOHNSTONE STRAIT,JS_S,J09,U3719,2016-06-09-J09-CU-4,JE262,CU,NA,NA,NA,NA,NA,NA,2017-03-16,NONE,PRESENT,12.1,101,106,NA,NA,NA,JG,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun
JSP,NA,JE262N1,2016-06-09,JOHNSTONE STRAIT,JS_S,J09,U3720,2016-06-09-J09-CU-1,JE262,CU,NA,NA,NA,NA,NA,NA,2017-03-16,NONE,PRESENT,9.1,95,100,NA,NA,NA,JG,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun
JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,U2951,2016-06-09-J02-CU-3,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.7,113,118,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,U3198,2016-06-09-J02-CU-2,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,22.7,117,122,NA,NA,NA,JG,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,U3200,2016-06-09-J02-CU-10,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,14.3,100,104,NA,NA,NA,JG,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun
JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,U3196,2016-06-09-J02-CU-9,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,23.5,126,131,NA,NA,Very pale spleen,JG,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun
JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,U3199,2016-06-09-J02-CU-8,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,25,124,130,NA,NA,NA,JG,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun
JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,U3197,2016-06-09-J02-CU-7,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,23.8,124,130,NA,Heart fell on chamois,NA,JG,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun
JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,U2948,2016-06-09-J02-CU-6,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,15.8,112,117,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun
JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,U2949,2016-06-09-J02-CU-5,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,27,129,134,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun
JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,U2950,2016-06-09-J02-CU-4,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.3,111,116,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun
JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,U2947,2016-06-09-J02-CU-1,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-27,NONE,PRESENT,20,NA,NA,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun
JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,U3838,2016-06-09-J02-PI-10,JE264,PI,NA,NA,NA,NA,NA,NA,2017-03-20,NONE,PRESENT,14,103,106,NA,1 broken otolith,NA,JG,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun
JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,U3889,2016-06-09-J02-PI-8,JE264,PI,NA,NA,NA,NA,NA,NA,2017-03-20,NONE,PRESENT,13.3,110,114,NA,NA,NA,MF,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun
JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,U3834,2016-06-09-J02-PI-7,JE264,PI,NA,NA,NA,NA,NA,NA,2017-03-19,NONE,PRESENT,15.3,111,116,NA,Gill from u3835 touched inner wall of tube,NA,JG,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun
JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,U3836,2016-06-09-J02-PI-6,JE264,PI,NA,NA,NA,NA,NA,NA,2017-03-19,NONE,PRESENT,13.6,105,110,NA,NA,NA,JG,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun
JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,U3887,2016-06-09-J02-PI-5,JE264,PI,NA,NA,NA,NA,NA,NA,2017-03-20,NONE,PRESENT,13.5,100,106,NA,Fish hit floor before dissecting,NA,MF,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun
JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,U3888,2016-06-09-J02-PI-4,JE264,PI,NA,NA,NA,NA,NA,NA,2017-03-20,NONE,PRESENT,13.4,113,116,NA,NA,NA,MF,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun
