ufn,vfid,semsp_id,fish_species,sample_site,sample_date,year,date_processed.x,microscope_hours,analysis,stomach_weight_full,stomach_weight_empty,calculated_stomach_weight,bolus_weight,visual_gfi,summed_content_weight,taxa_group,phylum,subphylum,class,subclass,order,suborder,infraorder,family,genus,species.x,life_stage,taxa_detail_calc,taxa_detail_manual,sex,prey_abund,max_length,min_length,digestion_state,prey_weight,relative_biomass,size_class,overnight,subsample,comments.x,project,action,seine_id,date,work_area,survey,site_id,jsp_survey_id,species.y,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,date_processed.y,cwt,adipose,weight,standard_length,fork_length,photo_number,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,analysis_planned,dissection_status,lice_collection_protocol,lice_id_protocol,analyzing_lab,quality_level,comments.y,quality_log,sampling_week,gather_long,gather_lat,set_time,pk,set_number,set_type,time_searching,set_sliders,set_poppers,set_dimpling,fish_retained,so_taken,so_total,pi_taken,pi_total,cu_taken,cu_total,co_taken,co_total,he_taken,he_total,ck_taken,ck_total,preservation_status,collection_protocol,seine_notes
U2951,25,2016-06-09-J02-CU-3,Chum,J02,2016-06-09,2016,2018-08-18,12,Spatial,1073.5,165.3,908.2,570.7,100%,785,Hyperiids,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,NA,NA,Juvenile,Hyperiidae_Juvenile,baby hyperiids,NA,34,0.9,0.5,1,0.5,0.063694268,<1,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.7,113,118,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2951,25,2016-06-09-J02-CU-3,Chum,J02,2016-06-09,2016,2018-08-18,12,Spatial,1073.5,165.3,908.2,570.7,100%,785,Hyperiids,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,Themisto,pacifica,NA,Themisto_pacifica,themisto pacifica,NA,1,5.4,5.4,1,6.3,0.802547771,5 to 10,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.7,113,118,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2951,25,2016-06-09-J02-CU-3,Chum,J02,2016-06-09,2016,2018-08-18,12,Spatial,1073.5,165.3,908.2,570.7,100%,785,Hyperiids,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,Themisto,pacifica,NA,Themisto_pacifica,themisto pacifica,NA,25,5,2.3,1,67.2,8.560509554,2 to 5,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.7,113,118,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2951,25,2016-06-09-J02-CU-3,Chum,J02,2016-06-09,2016,2018-08-18,12,Spatial,1073.5,165.3,908.2,570.7,100%,785,Hyperiids,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,NA,NA,NA,Hyperiidae,hyperiid,NA,15,4,2.7,2,23.2,2.955414013,2 to 5,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.7,113,118,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2951,25,2016-06-09-J02-CU-3,Chum,J02,2016-06-09,2016,2018-08-18,12,Spatial,1073.5,165.3,908.2,570.7,100%,785,Calanoids_Large,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Neocalanus,plumchrus,NA,Neocalanus_plumchrus,neocalanus plumchrus,NA,1,4.8,4.8,1,3.6,0.458598726,2 to 5,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.7,113,118,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2951,25,2016-06-09-J02-CU-3,Chum,J02,2016-06-09,2016,2018-08-18,12,Spatial,1073.5,165.3,908.2,570.7,100%,785,Calanoids_Large,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,calanus marshallae,NA,106,4.2,3.2,1,136.5,17.38853503,2 to 5,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.7,113,118,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2951,25,2016-06-09-J02-CU-3,Chum,J02,2016-06-09,2016,2018-08-18,12,Spatial,1073.5,165.3,908.2,570.7,100%,785,Calanoids_Large,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,Calanus_pacificus,calanus pacificus,NA,54,3,2.5,2,25.2,3.210191083,2 to 5,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.7,113,118,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2951,25,2016-06-09-J02-CU-3,Chum,J02,2016-06-09,2016,2018-08-18,12,Spatial,1073.5,165.3,908.2,570.7,100%,785,Calanoids_Large,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Pontellidae,Epilabidocera,amphrites,NA,Epilabidocera_amphrites,epilabidocera amphrites,M,1,4,4,1,0.8,0.101910828,2 to 5,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.7,113,118,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2951,25,2016-06-09-J02-CU-3,Chum,J02,2016-06-09,2016,2018-08-18,12,Spatial,1073.5,165.3,908.2,570.7,100%,785,Digested,NA,NA,NA,NA,NA,NA,NA,NA,Digested_food,NA,NA,Digested_food,Digested_food,NA,1,1.8,1,4,19.1,2.433121019,1 to 2,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.7,113,118,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2951,25,2016-06-09-J02-CU-3,Chum,J02,2016-06-09,2016,2018-08-18,12,Spatial,1073.5,165.3,908.2,570.7,100%,785,Calanoids_Large,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,calanoids large,NA,9,2.3,2,3,4.1,0.522292994,2 to 5,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.7,113,118,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2951,25,2016-06-09-J02-CU-3,Chum,J02,2016-06-09,2016,2018-08-18,12,Spatial,1073.5,165.3,908.2,570.7,100%,785,Calanoids_Small,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Aetideidae,Aetideus,divergens,NA,Aetideus_divergens,aetideus divergens,F,1,1.9,1.9,1,0.2,0.025477707,1 to 2,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.7,113,118,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2951,25,2016-06-09-J02-CU-3,Chum,J02,2016-06-09,2016,2018-08-18,12,Spatial,1073.5,165.3,908.2,570.7,100%,785,Calanoids_Large,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Mesocalanus,tenuicornis,NA,Mesocalanus_tenuicornis,mesocalanus tenuicornis,NA,11,2.4,1.8,2,1.6,0.203821656,2 to 5,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.7,113,118,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2950,27,2016-06-09-J02-CU-4,Chum,J02,2016-06-09,2016,2018-08-22,9,Spatial,1287.3,214.9,1072.4,807.7,100%,905.5,Hyperiids,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,Hyperoche,NA,NA,Hyperoche,hyperoche,NA,1,3,3,1,1.1,0.121479845,2 to 5,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.3,111,116,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2950,27,2016-06-09-J02-CU-4,Chum,J02,2016-06-09,2016,2018-08-22,9,Spatial,1287.3,214.9,1072.4,807.7,100%,905.5,Parasites,Nematoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nematoda,nematode,NA,1,3.4,3.4,0,0.1,0.011043622,2 to 5,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.3,111,116,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2950,27,2016-06-09-J02-CU-4,Chum,J02,2016-06-09,2016,2018-08-22,9,Spatial,1287.3,214.9,1072.4,807.7,100%,905.5,Fish_Eggs,Chordata,Verbrata,Actinopterygii,NA,Pleuronectiformes,NA,NA,Pleuronectidae,Pleuronichthys,coenosus,Egg,Pleuronichthys_coenosus_Egg,c-o sole fish eggs,NA,1,1.7,1.7,1,1,0.110436223,1 to 2,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.3,111,116,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2950,27,2016-06-09-J02-CU-4,Chum,J02,2016-06-09,2016,2018-08-22,9,Spatial,1287.3,214.9,1072.4,807.7,100%,905.5,Brachyurans,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,Cancridae,Cancer,productus,Megalopa,Cancer_productus_Megalopa,cancer productus megalopa,NA,1,4,4,1,5.1,0.563224738,2 to 5,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.3,111,116,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2950,27,2016-06-09-J02-CU-4,Chum,J02,2016-06-09,2016,2018-08-22,9,Spatial,1287.3,214.9,1072.4,807.7,100%,905.5,Hyperiids,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,Themisto,pacifica,NA,Themisto_pacifica,themisto pacifica,NA,1,4,4,1,2.4,0.265046935,2 to 5,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.3,111,116,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2950,27,2016-06-09-J02-CU-4,Chum,J02,2016-06-09,2016,2018-08-22,9,Spatial,1287.3,214.9,1072.4,807.7,100%,905.5,Hyperiids,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,NA,NA,NA,Hyperiidae,hyperiid,NA,5,3,2.6,2,12.9,1.424627278,2 to 5,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.3,111,116,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2950,27,2016-06-09-J02-CU-4,Chum,J02,2016-06-09,2016,2018-08-22,9,Spatial,1287.3,214.9,1072.4,807.7,100%,905.5,Carideans,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Caridea,NA,NA,NA,Zoea,Caridea_Zoea,caridea zoea,NA,1,4,4,1,0.3,0.033130867,2 to 5,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.3,111,116,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2950,27,2016-06-09-J02-CU-4,Chum,J02,2016-06-09,2016,2018-08-22,9,Spatial,1287.3,214.9,1072.4,807.7,100%,905.5,Euphausiid_Larvae,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Furcilia,Euphausiidae_Furcilia,furcilia,NA,2,6.9,5.2,1,1.8,0.198785202,5 to 10,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.3,111,116,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2950,27,2016-06-09-J02-CU-4,Chum,J02,2016-06-09,2016,2018-08-22,9,Spatial,1287.3,214.9,1072.4,807.7,100%,905.5,Chaetognaths,Chaetognatha,NA,Sagittoidea,NA,Phragmophora,NA,NA,Eukrohniidae,Eukrohnia,hamata,NA,Eukrohnia_hamata,eukrohnia hamata,NA,12,17.9,13.5,1,55.9,6.17338487,>10,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.3,111,116,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2950,27,2016-06-09-J02-CU-4,Chum,J02,2016-06-09,2016,2018-08-22,9,Spatial,1287.3,214.9,1072.4,807.7,100%,905.5,Chaetognaths,Chaetognatha,NA,Sagittoidea,NA,NA,NA,NA,NA,NA,NA,NA,Sagittoidea,chaetognaths,NA,2,9.9,8.5,1,1.4,0.154610712,5 to 10,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.3,111,116,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2950,27,2016-06-09-J02-CU-4,Chum,J02,2016-06-09,2016,2018-08-22,9,Spatial,1287.3,214.9,1072.4,807.7,100%,905.5,Euphausiid_Larvae,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Furcilia,Euphausiidae_Furcilia,furcilia,NA,5,4,2.7,1,1.4,0.154610712,2 to 5,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.3,111,116,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2950,27,2016-06-09-J02-CU-4,Chum,J02,2016-06-09,2016,2018-08-22,9,Spatial,1287.3,214.9,1072.4,807.7,100%,905.5,Cyclopoids,Arthropoda,Crustacea,Hexanauplia,Copepoda,Cyclopoida,Ergasilida,NA,Corycaeidae,Ditrichocorycaeus,anglicus,NA,Ditrichocorycaeus_anglicus,corycaeus anglicus,NA,1,0.8,0.8,1,0.1,0.011043622,<1,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.3,111,116,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2950,27,2016-06-09-J02-CU-4,Chum,J02,2016-06-09,2016,2018-08-22,9,Spatial,1287.3,214.9,1072.4,807.7,100%,905.5,Calanoids_Large,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Pontellidae,Epilabidocera,amphrites,NA,Epilabidocera_amphrites,epilabidocera amphrites,M,8,4.2,2.8,1,8.1,0.894533407,2 to 5,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.3,111,116,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2950,27,2016-06-09-J02-CU-4,Chum,J02,2016-06-09,2016,2018-08-22,9,Spatial,1287.3,214.9,1072.4,807.7,100%,905.5,Calanoids_Small,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Pseudocalananidae,Pseudocalanus,NA,NA,Pseudocalanus,pseudocalanus,NA,3,1.6,1.5,1,0.1,0.011043622,1 to 2,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.3,111,116,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2950,27,2016-06-09-J02-CU-4,Chum,J02,2016-06-09,2016,2018-08-22,9,Spatial,1287.3,214.9,1072.4,807.7,100%,905.5,Calanoids_Large,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,calanus marshallae,NA,88,4.2,3.2,1,105.4,11.63997791,2 to 5,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.3,111,116,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2950,27,2016-06-09-J02-CU-4,Chum,J02,2016-06-09,2016,2018-08-22,9,Spatial,1287.3,214.9,1072.4,807.7,100%,905.5,Calanoids_Large,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,Calanus_pacificus,calanus pacificus,NA,18,3,2.5,1,8.2,0.905577029,2 to 5,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.3,111,116,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
U2950,27,2016-06-09-J02-CU-4,Chum,J02,2016-06-09,2016,2018-08-22,9,Spatial,1287.3,214.9,1072.4,807.7,100%,905.5,Calanoids_Large,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,calanoids large,NA,9,3.2,2.3,3,4.1,0.452788515,2 to 5,Y,N,NA,JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,JE264,CU,NA,NA,NA,NA,NA,NA,2017-01-28,NONE,PRESENT,16.3,111,116,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun,-126.701507,50.602327,13:19:00,443,1,TARGETED,9,NA,NA,NA,TRUE,30,200,10,80,10,100,2,2,2,2,NA,NA,1,SEMSP,NA
