ufn,fish_species,stom_proc_date,food_weight_raw,food_weight_corr,fullness_cat,fullness_mean,kingdom,phylum,subphylum,class,subclass,order,suborder,infraorder,family,genus,species,life_stage,taxa_detail_calc,sex,count,length_max,length_min,length_ave,digestion_state,prey_weight_raw,prey_weight_corr,size_class,subsample,comment,processor
U3765,Pink,2018-07-30,13.9,21.406,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Harpacticoida,NA,NA,Harpacticidae,Harpacticus,NA,NA,Harpacticus,NA,2,1.6,1.4,1.5,1,0.1,0.154,1 to 2,N,NA,VF
U3765,Pink,2018-07-30,13.9,21.406,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Pseudocalananidae,Microcalanus,pygmaeus_pusillus,NA,Microcalanus_pygmaeus_pusillus,NA,1,0.9,0.9,0.9,1,0.1,0.154,<1,N,NA,VF
U3765,Pink,2018-07-30,13.9,21.406,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Pseudocalananidae,Pseudocalanus,NA,NA,Pseudocalanus,NA,3,1.6,1.2,1.4,1,0.1,0.154,1 to 2,N,NA,VF
U3765,Pink,2018-07-30,13.9,21.406,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,NA,15,1.6,0.9,1.25,2,1,1.54,1 to 2,N,NA,VF
U3765,Pink,2018-07-30,13.9,21.406,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,NA,2,3.5,3.2,3.35,1,1.5,2.31,2 to 5,N,NA,VF
U3765,Pink,2018-07-30,13.9,21.406,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,NA,NA,Calanus,NA,3,3.2,2.5,2.85,2,1.5,2.31,2 to 5,N,NA,VF
U3765,Pink,2018-07-30,13.9,21.406,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,NA,6,2.1,1.7,1.9,3,1.8,2.772,2 to 5,N,NA,VF
U3765,Pink,2018-07-30,13.9,21.406,0-25%,12.5,Animalia,Chordata,Tunicata,Appendicularia,NA,Copelata,NA,NA,Oikopleuridae,Oikopleura,NA,NA,Oikopleura,NA,92,2.8,1.9,2.35,2,8.1,12.474,2 to 5,N,NA,VF
U3765,Pink,2018-07-30,13.9,21.406,0-25%,12.5,Animalia,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,NA,NA,NA,Insecta,NA,1,2.7,0.9,1.8,3,0.9,1.386,2 to 5,N,NA,VF
U3763,Pink,2018-07-30,54.1,83.314,25-50%,37.5,Animalia,Arthropoda,Hexapoda,Insecta,NA,Diptera,NA,NA,NA,NA,NA,Pupae,Diptera_Pupae,NA,21,12.7,2.1,7.4,1,56.2,86.548,5 to 10,N,NA,VF
U3763,Pink,2018-07-30,54.1,83.314,25-50%,37.5,Animalia,Arthropoda,Crustacea,Branchiopoda,Diplostraca,Onychopoda,NA,NA,Podonidae,Podon,leuckartii,NA,Podon_leuckartii,NA,1,0.7,0.7,0.7,1,0.1,0.154,<1,N,NA,VF
U3763,Pink,2018-07-30,54.1,83.314,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Senticaudata,Talitrida,Hyalidae,Hyale,NA,NA,Hyale,NA,1,2.8,2.8,2.8,1,1,1.54,2 to 5,N,NA,VF
U3763,Pink,2018-07-30,54.1,83.314,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Furcilia,Euphausiidae_Furcilia,NA,3,3.8,3.2,3.5,1,1.1,1.694,2 to 5,N,NA,VF
U3763,Pink,2018-07-30,54.1,83.314,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Anomura,Porcellanidae,NA,NA,Zoea,Porcellanidae_Zoea,NA,1,6.7,6.7,6.7,2,0.3,0.462,5 to 10,N,NA,VF
U3763,Pink,2018-07-30,54.1,83.314,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,NA,Balanidae,Balanus,crenatus,Cyprid,Balanus_crenatus_Cyprid,NA,1,0.8,0.8,0.8,1,0.1,0.154,<1,N,NA,VF
U3763,Pink,2018-07-30,54.1,83.314,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Cyclopoida,Ergasilida,NA,Corycaeidae,Ditrichocorycaeus,anglicus,NA,Ditrichocorycaeus_anglicus,NA,7,1.1,0.8,0.95,1,0.1,0.154,<1,N,NA,VF
U3763,Pink,2018-07-30,54.1,83.314,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Harpacticoida,NA,NA,Harpacticidae,Harpacticus,NA,NA,Harpacticus,NA,3,1.4,1.3,1.35,1,0.1,0.154,1 to 2,N,NA,VF
U3763,Pink,2018-07-30,54.1,83.314,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,NA,3,3.6,3.2,3.4,1,2.8,4.312,2 to 5,N,NA,VF
U3763,Pink,2018-07-30,54.1,83.314,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,Calanus_pacificus,NA,2,2.9,2.8,2.85,1,1,1.54,2 to 5,N,NA,VF
U3763,Pink,2018-07-30,54.1,83.314,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,NA,13,2.5,1.9,2.2,2,4.5,6.93,2 to 5,N,NA,VF
U3763,Pink,2018-07-30,54.1,83.314,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Pseudocalananidae,Pseudocalanus,NA,NA,Pseudocalanus,NA,8,1.4,1.3,1.35,1,0.5,0.77,1 to 2,N,NA,VF
U3763,Pink,2018-07-30,54.1,83.314,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,NA,18,1.5,1,1.25,2,1,1.54,1 to 2,N,NA,VF
U3763,Pink,2018-07-30,54.1,83.314,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Senticaudata,Corophiida,Caprellidae,Caprella,californica,NA,Caprella_californica,NA,1,2,2,2,1,0.1,0.154,2 to 5,N,NA,VF
U3763,Pink,2018-07-30,54.1,83.314,25-50%,37.5,Animalia,Chordata,Tunicata,Appendicularia,NA,Copelata,NA,NA,Oikopleuridae,Oikopleura,NA,NA,Oikopleura,NA,245,3.3,2.4,2.85,2,28.6,44.044,2 to 5,N,NA,VF
U3768,Pink,2018-07-31,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,Oregoniidae,Oregonia,gracilis,Zoea_II,Oregonia_gracilis_Zoea_II,NA,1,5,5,5,1,0.4,0.616,2 to 5,N,NA,VF
U3768,Pink,2018-07-31,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,NA,NA,NA,Zoea,Brachyura_Zoea,NA,1,2.4,2.4,2.4,2,0.5,0.77,2 to 5,N,NA,VF
U3768,Pink,2018-07-31,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Furcilia,Euphausiidae_Furcilia,NA,3,1.7,0.3,1,3,0.1,0.154,1 to 2,N,NA,VF
U3768,Pink,2018-07-31,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Senticaudata,NA,NA,NA,NA,NA,Senticaudata,NA,4,2,0.9,1.45,1,0.9,1.386,1 to 2,N,NA,VF
U3768,Pink,2018-07-31,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,NA,NA,NA,Hyperiidae,NA,1,1.5,1.5,1.5,3,0.3,0.462,1 to 2,N,NA,VF
U3768,Pink,2018-07-31,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Isopoda,NA,NA,NA,NA,NA,Juvenile,Isopoda_Juvenile,NA,1,1.1,1.1,1.1,1,0.1,0.154,1 to 2,N,NA,VF
U3768,Pink,2018-07-31,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,NA,Balanidae,Balanus,glandula,Cyprid,Balanus_glandula_Cyprid,NA,5,0.9,0.7,0.8,1,0.1,0.154,<1,N,NA,VF
U3768,Pink,2018-07-31,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Cyclopoida,Ergasilida,NA,Corycaeidae,Ditrichocorycaeus,anglicus,NA,Ditrichocorycaeus_anglicus,NA,3,1.1,1,1.05,1,0.1,0.154,1 to 2,N,NA,VF
U3768,Pink,2018-07-31,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,NA,14,2.7,1.8,2.25,2,6.3,9.702,2 to 5,N,NA,VF
U3768,Pink,2018-07-31,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Centropagidae,Centropages,abdominalis,NA,Centropages_abdominalis,F,3,1.9,1.6,1.75,1,0.6,0.924,1 to 2,N,NA,VF
U3768,Pink,2018-07-31,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Pseudocalananidae,Microcalanus,pygmaeus_pusillus,NA,Microcalanus_pygmaeus_pusillus,NA,1,0.9,0.9,0.9,1,0.1,0.154,<1,N,NA,VF
U3768,Pink,2018-07-31,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,NA,3,1.1,0.8,0.95,2,0.1,0.154,1 to 2,N,NA,VF
U3768,Pink,2018-07-31,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Harpacticoida,NA,NA,Harpacticidae,Harpacticus,NA,NA,Harpacticus,NA,80,1.6,1.2,1.4,1,14,21.56,1 to 2,N,NA,VF
U3768,Pink,2018-07-31,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Harpacticoida,NA,NA,NA,NA,NA,NA,Harpacticoida,NA,39,1.8,0.7,1.25,1,2.8,4.312,1 to 2,N,NA,VF
U3768,Pink,2018-07-31,22.4,34.496,0-25%,12.5,Animalia,Chordata,Tunicata,Appendicularia,NA,Copelata,NA,NA,Oikopleuridae,Oikopleura,NA,NA,Oikopleura,NA,15,2.4,1.9,2.15,2,0.3,0.462,2 to 5,N,NA,VF
U3768,Pink,2018-07-31,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,NA,NA,NA,Insecta,NA,1,1.6,1.2,1.4,3,0.3,0.462,1 to 2,N,NA,VF
U3768,Pink,2018-07-31,22.4,34.496,0-25%,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Digested_food,NA,NA,Digested_food,NA,1,1,0.5,0.75,4,2.9,4.466,<1,N,NA,VF
U3769,Pink,2018-08-01,13.7,21.098,0-25%,12.5,Chromista,Ochrophyta,Khakista,Bacillariophyceae,Coscinodiscophycidae,NA,NA,NA,NA,NA,NA,NA,Coscinodiscophycidae,NA,2,0.4,0.4,0.4,1,0.1,0.154,<1,N,NA,VF
U3769,Pink,2018-08-01,13.7,21.098,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Senticaudata,Corophiida,Corophiidae,Monocorophium,NA,NA,Monocorophium,NA,1,6,4.3,5.15,1,1.4,2.156,2 to 5,N,NA,VF
U3769,Pink,2018-08-01,13.7,21.098,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Senticaudata,Corophiida,Caprellidae,Caprella,NA,NA,Caprella,NA,2,6,6,6,1,2.9,4.466,5 to 10,N,NA,VF
U3769,Pink,2018-08-01,13.7,21.098,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Calyptopis,Euphausiidae_Calyptopis,NA,2,2.2,2,2.1,1,0.1,0.154,2 to 5,N,NA,VF
U3769,Pink,2018-08-01,13.7,21.098,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Furcilia,Euphausiidae_Furcilia,NA,7,1.4,1.2,1.3,3,0.6,0.924,1 to 2,N,NA,VF
U3769,Pink,2018-08-01,13.7,21.098,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,NA,Balanidae,Balanus,glandula,Cyprid,Balanus_glandula_Cyprid,NA,1,0.7,0.7,0.7,1,0.1,0.154,<1,N,NA,VF
U3769,Pink,2018-08-01,13.7,21.098,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Cyclopoida,Ergasilida,NA,Corycaeidae,Ditrichocorycaeus,anglicus,NA,Ditrichocorycaeus_anglicus,NA,33,1.1,0.8,0.95,1,1.2,1.848,<1,N,NA,VF
U3769,Pink,2018-08-01,13.7,21.098,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,Calanus_pacificus,NA,1,2.5,2.5,2.5,1,0.7,1.078,2 to 5,N,NA,VF
U3769,Pink,2018-08-01,13.7,21.098,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Centropagidae,Centropages,abdominalis,NA,Centropages_abdominalis,F,1,1.6,1.6,1.6,1,0.1,0.154,1 to 2,N,NA,VF
U3769,Pink,2018-08-01,13.7,21.098,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,NA,11,2.5,2.2,2.35,2,4,6.16,2 to 5,N,NA,VF
U3769,Pink,2018-08-01,13.7,21.098,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,NA,6,1.8,1.2,1.5,2,0.3,0.462,1 to 2,N,NA,VF
U3769,Pink,2018-08-01,13.7,21.098,0-25%,12.5,Animalia,Chordata,Tunicata,Appendicularia,NA,Copelata,NA,NA,Oikopleuridae,Oikopleura,NA,NA,Oikopleura,NA,77,2.4,1.4,1.9,2,7.5,11.55,2 to 5,N,NA,VF
U3764,Pink,2018-08-01,44.3,68.222,0-25%,12.5,Animalia,Chordata,Verbrata,Actinopterygii,NA,Pleuronectiformes,NA,NA,Pleuronectidae,Pleuronichthys,coenosus,Egg,Pleuronichthys_coenosus_Egg,NA,1,1.5,1.5,1.5,1,1.2,1.848,1 to 2,N,NA,VF
U3764,Pink,2018-08-01,44.3,68.222,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,NA,Euphausiidae,NA,1,1.5,1.5,1.5,3,0.5,0.77,1 to 2,N,NA,VF
U3764,Pink,2018-08-01,44.3,68.222,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Furcilia,Euphausiidae_Furcilia,NA,9,2,0.3,1.15,3,0.6,0.924,1 to 2,N,NA,VF
U3764,Pink,2018-08-01,44.3,68.222,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,NA,NA,NA,Hyperiidae,NA,1,2.3,2.3,2.3,3,0.5,0.77,2 to 5,N,NA,VF
U3764,Pink,2018-08-01,44.3,68.222,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,NA,NA,NA,NA,Molt,Balanomorpha_Molt,NA,5,3.2,2.3,2.75,1,2.1,3.234,2 to 5,N,NA,VF
U3764,Pink,2018-08-01,44.3,68.222,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Harpacticoida,NA,NA,NA,NA,NA,NA,Harpacticoida,NA,2,1.5,1.3,1.4,1,0.3,0.462,1 to 2,N,NA,VF
U3764,Pink,2018-08-01,44.3,68.222,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,NA,12,2.6,1.9,2.25,2,7.4,11.396,2 to 5,N,NA,VF
U3764,Pink,2018-08-01,44.3,68.222,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,NA,16,2.6,1.9,2.25,3,7.4,11.396,2 to 5,N,NA,VF
U3764,Pink,2018-08-01,44.3,68.222,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,NA,9,1.9,1,1.45,2,0.4,0.616,1 to 2,N,NA,VF
U3764,Pink,2018-08-01,44.3,68.222,0-25%,12.5,Animalia,Chordata,Tunicata,Appendicularia,NA,Copelata,NA,NA,Oikopleuridae,Oikopleura,NA,NA,Oikopleura,NA,7,2.8,1.9,2.35,2,0.1,0.154,2 to 5,N,NA,VF
U3764,Pink,2018-08-01,44.3,68.222,0-25%,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Digested_food,NA,NA,Digested_food,NA,1,0.7,0.4,0.55,4,2.9,4.466,<1,N,NA,VF
U3764,Pink,2018-08-01,44.3,68.222,0-25%,12.5,Animalia,Mollusca,NA,Gastropoda,Heterobranchia,Pteropoda,NA,NA,NA,NA,NA,Veliger,Pteropoda_Veliger,NA,1,0.5,0.5,0.5,1,0.1,0.154,<1,N,NA,VF
U3764,Pink,2018-08-01,44.3,68.222,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,Calanus_pacificus,NA,1,2.5,2.5,2.5,1,0.7,1.078,2 to 5,N,NA,VF
U3766,Pink,2018-08-02,23.4,36.036,25-50%,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Glass,NA,Object,Glass_Object,NA,1,2.4,2.4,2.4,0,0.4,0.616,2 to 5,N,"transparent, irregular",VF
U3766,Pink,2018-08-02,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Hexapoda,Insecta,NA,Diptera,NA,NA,NA,NA,NA,Pupae,Diptera_Pupae,NA,1,1.6,1.6,1.6,1,0.1,0.154,1 to 2,N,NA,VF
U3766,Pink,2018-08-02,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Hexapoda,Insecta,NA,Diptera,NA,NA,NA,NA,NA,Pupae,Diptera_Pupae,NA,4,5,2.4,3.7,1,7.6,11.704,2 to 5,N,NA,VF
U3766,Pink,2018-08-02,23.4,36.036,25-50%,37.5,Animalia,Annelida,NA,Polychaeta,Sedentaria,Spionida,Spioniformia,NA,Spionidae,NA,NA,Nectochaete,Spionidae_Nectochaete,NA,6,1.3,1,1.15,1,0.1,0.154,1 to 2,N,NA,VF
U3766,Pink,2018-08-02,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Crustacea,Branchiopoda,Diplostraca,Onychopoda,NA,NA,Podonidae,Pseudevadne,tergestina,NA,Pseudevadne_tergestina,NA,1,0.7,0.7,0.7,1,0.1,0.154,<1,N,NA,VF
U3766,Pink,2018-08-02,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Calyptopis,Euphausiidae_Calyptopis,NA,1,0.8,0.8,0.8,2,0.1,0.154,<1,N,NA,VF
U3766,Pink,2018-08-02,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Furcilia,Euphausiidae_Furcilia,NA,2,4,2.5,3.25,1,0.4,0.616,2 to 5,N,NA,VF
U3766,Pink,2018-08-02,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Furcilia,Euphausiidae_Furcilia,NA,5,0.3,0.2,0.25,3,0.1,0.154,<1,N,NA,VF
U3766,Pink,2018-08-02,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,NA,NA,NA,Zoea,Brachyura_Zoea,NA,1,1,1,1,2,0.1,0.154,1 to 2,N,NA,VF
U3766,Pink,2018-08-02,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Senticaudata,NA,NA,NA,NA,NA,Senticaudata,NA,1,1.7,1.7,1.7,2,0.1,0.154,1 to 2,N,NA,VF
U3766,Pink,2018-08-02,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,NA,Balanidae,Balanus,glandula,Cyprid,Balanus_glandula_Cyprid,NA,6,0.8,0.7,0.75,1,0.1,0.154,<1,N,NA,VF
U3766,Pink,2018-08-02,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,NA,NA,NA,NA,NA,Balanomorpha,NA,1,1.4,1.4,1.4,1,0.8,1.232,1 to 2,N,Barnacle with shell piece on it,VF
U3766,Pink,2018-08-02,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Harpacticoida,NA,NA,Harpacticidae,Harpacticus,NA,NA,Harpacticus,NA,5,1.5,1.2,1.35,1,0.5,0.77,1 to 2,N,NA,VF
U3766,Pink,2018-08-02,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Centropagidae,Centropages,abdominalis,NA,Centropages_abdominalis,F,2,1.8,1.6,1.7,1,0.1,0.154,1 to 2,N,NA,VF
U3766,Pink,2018-08-02,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,Calanus_pacificus,NA,1,2.7,2.7,2.7,1,0.7,1.078,2 to 5,N,NA,VF
U3766,Pink,2018-08-02,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,NA,NA,Calanus,NA,6,3,2.6,2.8,2,4.2,6.468,2 to 5,N,NA,VF
U3766,Pink,2018-08-02,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,NA,5,1.6,1.1,1.35,3,1.4,2.156,2 to 5,N,NA,VF
U3766,Pink,2018-08-02,23.4,36.036,25-50%,37.5,Animalia,Chordata,Tunicata,Appendicularia,NA,Copelata,NA,NA,Oikopleuridae,Oikopleura,NA,NA,Oikopleura,NA,68,2.4,1.9,2.15,2,4.2,6.468,2 to 5,N,NA,VF
U3766,Pink,2018-08-02,23.4,36.036,25-50%,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Digested_food,NA,NA,Digested_food,NA,1,2.3,2.1,2.2,4,0.4,0.616,2 to 5,N,NA,VF
U3770,Pink,2018-08-03,14.9,22.946,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Senticaudata,Corophiida,Caprellidae,Caprella,NA,NA,Caprella,NA,1,8.1,8.1,8.1,2,2,3.08,5 to 10,N,NA,VF
U3770,Pink,2018-08-03,14.9,22.946,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Senticaudata,Corophiida,Corophiidae,Monocorophium,NA,NA,Monocorophium,NA,1,7.5,5.7,6.6,2,2,3.08,5 to 10,N,NA,VF
U3770,Pink,2018-08-03,14.9,22.946,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Senticaudata,NA,NA,NA,NA,NA,Senticaudata,NA,1,1.9,1.9,1.9,1,0.1,0.154,1 to 2,N,NA,VF
U3770,Pink,2018-08-03,14.9,22.946,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Senticaudata,NA,NA,NA,NA,NA,Senticaudata,NA,1,3.2,3.2,3.2,3,0.4,0.616,2 to 5,N,NA,VF
U3770,Pink,2018-08-03,14.9,22.946,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,Pinnotheridae,Pinnixa,NA,Megalopa,Pinnixa_Megalopa,NA,1,1.8,1.8,1.8,1,1.5,2.31,1 to 2,N,NA,VF
U3770,Pink,2018-08-03,14.9,22.946,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,Oregoniidae,Oregonia,gracilis,Zoea_II,Oregonia_gracilis_Zoea_II,NA,1,5,5,5,1,2.1,3.234,2 to 5,N,NA,VF
U3770,Pink,2018-08-03,14.9,22.946,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Harpacticoida,NA,NA,Harpacticidae,Harpacticus,NA,NA,Harpacticus,NA,19,1.6,1.2,1.4,1,2.6,4.004,1 to 2,N,NA,VF
U3770,Pink,2018-08-03,14.9,22.946,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Harpacticoida,NA,NA,NA,NA,NA,NA,Harpacticoida,NA,6,1,0.8,0.9,1,0.3,0.462,<1,N,NA,VF
U3770,Pink,2018-08-03,14.9,22.946,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Centropagidae,Centropages,abdominalis,NA,Centropages_abdominalis,F,1,1.6,1.6,1.6,1,0.1,0.154,1 to 2,N,NA,VF
U3770,Pink,2018-08-03,14.9,22.946,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,NA,10,2,1.4,1.7,2,0.9,1.386,1 to 2,N,NA,VF
