ufn,fish_species,stom_proc_date,microscope_hours,stom_weight_full,stom_weight_empty,food_weight_raw,food_weight_corr,fullness_cat,fullness_mean,kingdom,phylum,subphylum,class,subclass,order,suborder,infraorder,family,genus,species,life_stage,sex,count,length_max,length_min,length_avg,digestion_state,prey_weight_raw,prey_weight_corr,size_class,subsample,comment,taxa_info,prey_info,date_processed,cwt,adipose,weight,standard_length,fork_length,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,lice_collection_protocol,lice_id_protocol_lab,quality_level,fish_lab_qc_flag,fish_lab_qc_log,semsp_id,seine_id,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,lice_id_protocol_field,analysis_planned,fish_field_comments,fish_field_quality_flag,fish_field_quality_level,fish_field_quality_log,survey_id,set_number,set_type,lat,long,set_time,time_searching,set_sliders,set_poppers,set_dimpling,fish_retained,so_taken,so_total,pi_taken,pi_total,cu_taken,cu_total,co_taken,co_total,he_taken,he_total,ck_taken,ck_total,collection_protocol,seine_comments,seine_qc_log,survey_date,site_id,crew,precip,cloud_cover,sea_state,wind_speed,wind_direction,tide_state,survey_time_start,survey_time_end,net_sets,secchi,ysi_bout,ctd_bout,zoop_bout,survey_type,survey_comments
U3765,Pink,2018-07-30,4,194.9,160.1,13.9,21.406,0-25%,12.5,Chromista,Ochrophyta,Khakista,Bacillariophyceae,Coscinodiscophycidae,,,,,,,,,3,0.4,0.3,0.35,1,0.1,0.154,<1,N,,Coscinodiscophycidae,Coscinodiscophycidae,2017-02-15,None,Present,10.1,101,105,NA,NA,CVJ,irregular,NA,lab_motiles,Technicianmr,NA,NA,2016-06-14-D09-PI-1,DE322N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE322,1,targeted,50.307203,-125.332605,2016-06-14 14:20:00 PDT,3,NA,NA,NA,yes,30,100,10,100,10,200,0,0,0,0,NA,NA,SEMSP,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish.",,2016-06-14,D09,"Luke Rogers, Brianna Knowles, Sam James",none,50,1,0.1-5,S,NA,NA,NA,1,11,1,NA,1,standard,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish."
U3765,Pink,2018-07-30,4,194.9,160.1,13.9,21.406,0-25%,12.5,Animalia,Mollusca,,Gastropoda,Heterobranchia,Pteropoda,,,,,,Veliger,,3,0.8,0.6,0.7,2,0.1,0.154,<1,N,,Pteropoda,Pteropoda_Veliger,2017-02-15,None,Present,10.1,101,105,NA,NA,CVJ,irregular,NA,lab_motiles,Technicianmr,NA,NA,2016-06-14-D09-PI-1,DE322N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE322,1,targeted,50.307203,-125.332605,2016-06-14 14:20:00 PDT,3,NA,NA,NA,yes,30,100,10,100,10,200,0,0,0,0,NA,NA,SEMSP,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish.",,2016-06-14,D09,"Luke Rogers, Brianna Knowles, Sam James",none,50,1,0.1-5,S,NA,NA,NA,1,11,1,NA,1,standard,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish."
U3765,Pink,2018-07-30,4,194.9,160.1,13.9,21.406,0-25%,12.5,Animalia,Annelida,,Polychaeta,Sedentaria,Spionida,Spioniformia,,Spionidae,,,Nectochaete,,1,1.5,1.5,1.5,1,0.1,0.154,1 to 2,N,,Spionidae,Spionidae_Nectochaete,2017-02-15,None,Present,10.1,101,105,NA,NA,CVJ,irregular,NA,lab_motiles,Technicianmr,NA,NA,2016-06-14-D09-PI-1,DE322N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE322,1,targeted,50.307203,-125.332605,2016-06-14 14:20:00 PDT,3,NA,NA,NA,yes,30,100,10,100,10,200,0,0,0,0,NA,NA,SEMSP,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish.",,2016-06-14,D09,"Luke Rogers, Brianna Knowles, Sam James",none,50,1,0.1-5,S,NA,NA,NA,1,11,1,NA,1,standard,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish."
U3765,Pink,2018-07-30,4,194.9,160.1,13.9,21.406,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,1,0.5,0.5,0.5,3,0.1,0.154,<1,N,,Euphausiidae,Euphausiidae_Furcilia,2017-02-15,None,Present,10.1,101,105,NA,NA,CVJ,irregular,NA,lab_motiles,Technicianmr,NA,NA,2016-06-14-D09-PI-1,DE322N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE322,1,targeted,50.307203,-125.332605,2016-06-14 14:20:00 PDT,3,NA,NA,NA,yes,30,100,10,100,10,200,0,0,0,0,NA,NA,SEMSP,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish.",,2016-06-14,D09,"Luke Rogers, Brianna Knowles, Sam James",none,50,1,0.1-5,S,NA,NA,NA,1,11,1,NA,1,standard,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish."
U3765,Pink,2018-07-30,4,194.9,160.1,13.9,21.406,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Senticaudata,Corophiida,Aoridae,Aoroides,columbiae,,,1,0.9,0.9,0.9,1,0.1,0.154,<1,N,,Aoroides_columbiae,Aoroides_columbiae,2017-02-15,None,Present,10.1,101,105,NA,NA,CVJ,irregular,NA,lab_motiles,Technicianmr,NA,NA,2016-06-14-D09-PI-1,DE322N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE322,1,targeted,50.307203,-125.332605,2016-06-14 14:20:00 PDT,3,NA,NA,NA,yes,30,100,10,100,10,200,0,0,0,0,NA,NA,SEMSP,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish.",,2016-06-14,D09,"Luke Rogers, Brianna Knowles, Sam James",none,50,1,0.1-5,S,NA,NA,NA,1,11,1,NA,1,standard,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish."
U3765,Pink,2018-07-30,4,194.9,160.1,13.9,21.406,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Isopoda,,,,,,Juvenile,,1,0.9,0.9,0.9,1,0.1,0.154,<1,N,,Isopoda,Isopoda_Juvenile,2017-02-15,None,Present,10.1,101,105,NA,NA,CVJ,irregular,NA,lab_motiles,Technicianmr,NA,NA,2016-06-14-D09-PI-1,DE322N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE322,1,targeted,50.307203,-125.332605,2016-06-14 14:20:00 PDT,3,NA,NA,NA,yes,30,100,10,100,10,200,0,0,0,0,NA,NA,SEMSP,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish.",,2016-06-14,D09,"Luke Rogers, Brianna Knowles, Sam James",none,50,1,0.1-5,S,NA,NA,NA,1,11,1,NA,1,standard,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish."
U3765,Pink,2018-07-30,4,194.9,160.1,13.9,21.406,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,glandula,Cyprid,,4,0.8,0.7,0.75,1,0.1,0.154,<1,N,,Balanus_glandula,Balanus_glandula_Cyprid,2017-02-15,None,Present,10.1,101,105,NA,NA,CVJ,irregular,NA,lab_motiles,Technicianmr,NA,NA,2016-06-14-D09-PI-1,DE322N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE322,1,targeted,50.307203,-125.332605,2016-06-14 14:20:00 PDT,3,NA,NA,NA,yes,30,100,10,100,10,200,0,0,0,0,NA,NA,SEMSP,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish.",,2016-06-14,D09,"Luke Rogers, Brianna Knowles, Sam James",none,50,1,0.1-5,S,NA,NA,NA,1,11,1,NA,1,standard,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish."
U3765,Pink,2018-07-30,4,194.9,160.1,13.9,21.406,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Cyclopoida,Ergasilida,,Corycaeidae,Ditrichocorycaeus,anglicus,,,3,1,0.8,0.9,1,0.1,0.154,<1,N,,Ditrichocorycaeus_anglicus,Ditrichocorycaeus_anglicus,2017-02-15,None,Present,10.1,101,105,NA,NA,CVJ,irregular,NA,lab_motiles,Technicianmr,NA,NA,2016-06-14-D09-PI-1,DE322N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE322,1,targeted,50.307203,-125.332605,2016-06-14 14:20:00 PDT,3,NA,NA,NA,yes,30,100,10,100,10,200,0,0,0,0,NA,NA,SEMSP,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish.",,2016-06-14,D09,"Luke Rogers, Brianna Knowles, Sam James",none,50,1,0.1-5,S,NA,NA,NA,1,11,1,NA,1,standard,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish."
U3765,Pink,2018-07-30,4,194.9,160.1,13.9,21.406,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Harpacticoida,,,Harpacticidae,Harpacticus,,,,2,1.6,1.4,1.5,1,0.1,0.154,1 to 2,N,,Harpacticus,Harpacticus,2017-02-15,None,Present,10.1,101,105,NA,NA,CVJ,irregular,NA,lab_motiles,Technicianmr,NA,NA,2016-06-14-D09-PI-1,DE322N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE322,1,targeted,50.307203,-125.332605,2016-06-14 14:20:00 PDT,3,NA,NA,NA,yes,30,100,10,100,10,200,0,0,0,0,NA,NA,SEMSP,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish.",,2016-06-14,D09,"Luke Rogers, Brianna Knowles, Sam James",none,50,1,0.1-5,S,NA,NA,NA,1,11,1,NA,1,standard,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish."
U3765,Pink,2018-07-30,4,194.9,160.1,13.9,21.406,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pseudocalananidae,Microcalanus,pygmaeus_pusillus,,,1,0.9,0.9,0.9,1,0.1,0.154,<1,N,,Microcalanus_pygmaeus_pusillus,Microcalanus_pygmaeus_pusillus,2017-02-15,None,Present,10.1,101,105,NA,NA,CVJ,irregular,NA,lab_motiles,Technicianmr,NA,NA,2016-06-14-D09-PI-1,DE322N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE322,1,targeted,50.307203,-125.332605,2016-06-14 14:20:00 PDT,3,NA,NA,NA,yes,30,100,10,100,10,200,0,0,0,0,NA,NA,SEMSP,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish.",,2016-06-14,D09,"Luke Rogers, Brianna Knowles, Sam James",none,50,1,0.1-5,S,NA,NA,NA,1,11,1,NA,1,standard,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish."
U3765,Pink,2018-07-30,4,194.9,160.1,13.9,21.406,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pseudocalananidae,Pseudocalanus,,,,3,1.6,1.2,1.4,1,0.1,0.154,1 to 2,N,,Pseudocalanus,Pseudocalanus,2017-02-15,None,Present,10.1,101,105,NA,NA,CVJ,irregular,NA,lab_motiles,Technicianmr,NA,NA,2016-06-14-D09-PI-1,DE322N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE322,1,targeted,50.307203,-125.332605,2016-06-14 14:20:00 PDT,3,NA,NA,NA,yes,30,100,10,100,10,200,0,0,0,0,NA,NA,SEMSP,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish.",,2016-06-14,D09,"Luke Rogers, Brianna Knowles, Sam James",none,50,1,0.1-5,S,NA,NA,NA,1,11,1,NA,1,standard,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish."
U3765,Pink,2018-07-30,4,194.9,160.1,13.9,21.406,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,15,1.6,0.9,1.25,2,1,1.54,1 to 2,N,,Calanoida,Calanoida,2017-02-15,None,Present,10.1,101,105,NA,NA,CVJ,irregular,NA,lab_motiles,Technicianmr,NA,NA,2016-06-14-D09-PI-1,DE322N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE322,1,targeted,50.307203,-125.332605,2016-06-14 14:20:00 PDT,3,NA,NA,NA,yes,30,100,10,100,10,200,0,0,0,0,NA,NA,SEMSP,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish.",,2016-06-14,D09,"Luke Rogers, Brianna Knowles, Sam James",none,50,1,0.1-5,S,NA,NA,NA,1,11,1,NA,1,standard,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish."
U3765,Pink,2018-07-30,4,194.9,160.1,13.9,21.406,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,,,2,3.5,3.2,3.35,1,1.5,2.31,2 to 5,N,,Calanus_marshallae,Calanus_marshallae,2017-02-15,None,Present,10.1,101,105,NA,NA,CVJ,irregular,NA,lab_motiles,Technicianmr,NA,NA,2016-06-14-D09-PI-1,DE322N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE322,1,targeted,50.307203,-125.332605,2016-06-14 14:20:00 PDT,3,NA,NA,NA,yes,30,100,10,100,10,200,0,0,0,0,NA,NA,SEMSP,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish.",,2016-06-14,D09,"Luke Rogers, Brianna Knowles, Sam James",none,50,1,0.1-5,S,NA,NA,NA,1,11,1,NA,1,standard,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish."
U3765,Pink,2018-07-30,4,194.9,160.1,13.9,21.406,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,,,,3,3.2,2.5,2.85,2,1.5,2.31,2 to 5,N,,Calanus,Calanus,2017-02-15,None,Present,10.1,101,105,NA,NA,CVJ,irregular,NA,lab_motiles,Technicianmr,NA,NA,2016-06-14-D09-PI-1,DE322N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE322,1,targeted,50.307203,-125.332605,2016-06-14 14:20:00 PDT,3,NA,NA,NA,yes,30,100,10,100,10,200,0,0,0,0,NA,NA,SEMSP,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish.",,2016-06-14,D09,"Luke Rogers, Brianna Knowles, Sam James",none,50,1,0.1-5,S,NA,NA,NA,1,11,1,NA,1,standard,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish."
U3765,Pink,2018-07-30,4,194.9,160.1,13.9,21.406,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,6,2.1,1.7,1.9,3,1.8,2.772,2 to 5,N,,Calanoida,Calanoida,2017-02-15,None,Present,10.1,101,105,NA,NA,CVJ,irregular,NA,lab_motiles,Technicianmr,NA,NA,2016-06-14-D09-PI-1,DE322N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE322,1,targeted,50.307203,-125.332605,2016-06-14 14:20:00 PDT,3,NA,NA,NA,yes,30,100,10,100,10,200,0,0,0,0,NA,NA,SEMSP,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish.",,2016-06-14,D09,"Luke Rogers, Brianna Knowles, Sam James",none,50,1,0.1-5,S,NA,NA,NA,1,11,1,NA,1,standard,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish."
U3765,Pink,2018-07-30,4,194.9,160.1,13.9,21.406,0-25%,12.5,Animalia,Chordata,Tunicata,Appendicularia,,Copelata,,,Oikopleuridae,Oikopleura,,,,92,2.8,1.9,2.35,2,8.1,12.474,2 to 5,N,,Oikopleura,Oikopleura,2017-02-15,None,Present,10.1,101,105,NA,NA,CVJ,irregular,NA,lab_motiles,Technicianmr,NA,NA,2016-06-14-D09-PI-1,DE322N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE322,1,targeted,50.307203,-125.332605,2016-06-14 14:20:00 PDT,3,NA,NA,NA,yes,30,100,10,100,10,200,0,0,0,0,NA,NA,SEMSP,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish.",,2016-06-14,D09,"Luke Rogers, Brianna Knowles, Sam James",none,50,1,0.1-5,S,NA,NA,NA,1,11,1,NA,1,standard,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish."
U3765,Pink,2018-07-30,4,194.9,160.1,13.9,21.406,0-25%,12.5,Animalia,Arthropoda,Hexapoda,Insecta,,,,,,,,,,1,2.7,0.9,1.8,3,0.9,1.386,2 to 5,N,,Insecta,Insecta,2017-02-15,None,Present,10.1,101,105,NA,NA,CVJ,irregular,NA,lab_motiles,Technicianmr,NA,NA,2016-06-14-D09-PI-1,DE322N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE322,1,targeted,50.307203,-125.332605,2016-06-14 14:20:00 PDT,3,NA,NA,NA,yes,30,100,10,100,10,200,0,0,0,0,NA,NA,SEMSP,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish.",,2016-06-14,D09,"Luke Rogers, Brianna Knowles, Sam James",none,50,1,0.1-5,S,NA,NA,NA,1,11,1,NA,1,standard,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish."
U3763,Pink,2018-07-30,4,265.4,149.7,54.1,83.314,25-50%,37.5,Animalia,Arthropoda,Hexapoda,Insecta,,Diptera,,,,,,Pupae,,21,12.7,2.1,7.4,1,56.2,86.548,5 to 10,N,,Diptera,Diptera_Pupae,2017-02-15,None,Present,11.9,107,111,Skipped scale id 26,NA,CVJ,irregular,NA,lab_motiles,Technicianmr,NA,NA,2016-06-14-D09-PI-10,DE322N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE322,1,targeted,50.307203,-125.332605,2016-06-14 14:20:00 PDT,3,NA,NA,NA,yes,30,100,10,100,10,200,0,0,0,0,NA,NA,SEMSP,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish.",,2016-06-14,D09,"Luke Rogers, Brianna Knowles, Sam James",none,50,1,0.1-5,S,NA,NA,NA,1,11,1,NA,1,standard,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish."
U3763,Pink,2018-07-30,4,265.4,149.7,54.1,83.314,25-50%,37.5,Animalia,Arthropoda,Crustacea,Branchiopoda,Diplostraca,Onychopoda,,,Podonidae,Podon,leuckartii,,,1,0.7,0.7,0.7,1,0.1,0.154,<1,N,,Podon_leuckartii,Podon_leuckartii,2017-02-15,None,Present,11.9,107,111,Skipped scale id 26,NA,CVJ,irregular,NA,lab_motiles,Technicianmr,NA,NA,2016-06-14-D09-PI-10,DE322N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE322,1,targeted,50.307203,-125.332605,2016-06-14 14:20:00 PDT,3,NA,NA,NA,yes,30,100,10,100,10,200,0,0,0,0,NA,NA,SEMSP,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish.",,2016-06-14,D09,"Luke Rogers, Brianna Knowles, Sam James",none,50,1,0.1-5,S,NA,NA,NA,1,11,1,NA,1,standard,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish."
U3763,Pink,2018-07-30,4,265.4,149.7,54.1,83.314,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Senticaudata,Talitrida,Hyalidae,Hyale,,,,1,2.8,2.8,2.8,1,1,1.54,2 to 5,N,,Hyale,Hyale,2017-02-15,None,Present,11.9,107,111,Skipped scale id 26,NA,CVJ,irregular,NA,lab_motiles,Technicianmr,NA,NA,2016-06-14-D09-PI-10,DE322N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE322,1,targeted,50.307203,-125.332605,2016-06-14 14:20:00 PDT,3,NA,NA,NA,yes,30,100,10,100,10,200,0,0,0,0,NA,NA,SEMSP,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish.",,2016-06-14,D09,"Luke Rogers, Brianna Knowles, Sam James",none,50,1,0.1-5,S,NA,NA,NA,1,11,1,NA,1,standard,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish."
